id_muestra,fecha_recepcion,dia_semana_recepcion,es_fin_de_semana,mes_recepcion,temporada_alta_demanda,tipo_muestra,subtipo_muestra,grupo_analitico,num_parametros_solicitados,prioridad_cliente,sector_cliente,sede_laboratorio,carga_laboratorio_dia,num_muestras_lote,analista_experiencia,reanalisis_requerido,plazo_comprometido_horas,tiempo_total_horas,fecha_informe_entregado,estado_entrega
LAB-2024-01534,2024-02-11 13:00,Domingo,1,2,1,Agua,Subterránea,Plaguicidas_Cromatografia,4,Urgente,Entidad_Publica,Cali,11,1,Senior,0,72,89.82,2024-02-15 06:49,Retrasado
LAB-2024-01076,2024-02-11 15:00,Domingo,1,2,1,Agua,Subterránea,Microbiologico,3,Urgente,Industrial,Barranquilla,12,3,Semi-Senior,0,72,43.72,2024-02-13 10:43,A tiempo
LAB-2024-02057,2024-02-12 10:00,Lunes,0,2,1,Suelo,Agrícola,Metales_Pesados_ICP,5,Normal,Minero_Energetico,Cali,14,8,Semi-Senior,0,96,94.47,2024-02-16 08:28,A tiempo
LAB-2024-02030,2024-02-12 11:00,Lunes,0,2,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,4,Normal,Consultoria_Ambiental,Cali,11,8,Semi-Senior,0,96,75.76,2024-02-15 14:45,A tiempo
LAB-2024-01999,2024-02-12 13:00,Lunes,0,2,1,Agua,Subterránea,Fisicoquimico_Basico,3,Express,Entidad_Publica,Cali,11,8,Senior,0,48,14.94,2024-02-13 03:56,A tiempo
LAB-2024-01932,2024-02-12 14:00,Lunes,0,2,1,Agua,Superficial,Metales_Pesados_ICP,12,Urgente,Entidad_Publica,Bogota,19,1,Junior,0,72,86.84,2024-02-16 04:50,Retrasado
LAB-2024-01511,2024-02-13 09:00,Martes,0,2,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,3,Urgente,Entidad_Publica,Barranquilla,8,1,Junior,0,72,108.49,2024-02-17 21:29,Retrasado
LAB-2024-00375,2024-02-13 11:00,Martes,0,2,1,Agua,Potable,Microbiologico,3,Normal,Minero_Energetico,Bogota,6,3,Senior,0,96,38.38,2024-02-15 01:22,A tiempo
LAB-2024-00184,2024-02-13 12:00,Martes,0,2,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,2,Normal,Agricola,Barranquilla,14,1,Senior,0,96,73.32,2024-02-16 13:18,A tiempo
LAB-2024-00271,2024-02-14 10:00,Miercoles,0,2,1,Agua,Potable,Metales_Pesados_ICP,10,Normal,Entidad_Publica,Cali,14,1,Junior,0,96,115.22,2024-02-19 05:12,Retrasado
LAB-2024-00991,2024-02-14 14:00,Miercoles,0,2,1,Agua,Subterránea,Microbiologico,3,Normal,Minero_Energetico,Barranquilla,4,1,Semi-Senior,0,96,45.85,2024-02-16 11:50,A tiempo
LAB-2024-01269,2024-02-14 14:00,Miercoles,0,2,1,Agua,Superficial,DBO5_DQO,1,Normal,Consultoria_Ambiental,Medellin,11,1,Junior,0,144,163.83,2024-02-21 09:49,Retrasado
LAB-2024-00420,2024-02-15 08:00,Jueves,0,2,1,Agua,Superficial,DBO5_DQO,2,Normal,Industrial,Cali,13,1,Senior,0,144,134.79,2024-02-20 22:47,A tiempo
LAB-2024-00861,2024-02-15 15:00,Jueves,0,2,1,Agua,Superficial,DBO5_DQO,1,Normal,Industrial,Bogota,11,1,Semi-Senior,0,144,140.4,2024-02-21 11:24,A tiempo
LAB-2024-01344,2024-02-15 16:00,Jueves,0,2,1,Suelo,Sedimento,Microbiologico,2,Urgente,Entidad_Publica,Bogota,14,1,Semi-Senior,0,72,38.27,2024-02-17 06:16,A tiempo
LAB-2024-00411,2024-02-16 07:00,Viernes,0,2,1,Agua,Potable,Plaguicidas_Cromatografia,5,Normal,Agricola,Medellin,18,3,Junior,0,96,152.63,2024-02-22 15:37,Retrasado
LAB-2024-02158,2024-02-16 08:00,Viernes,0,2,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,8,Normal,Industrial,Barranquilla,8,1,Semi-Senior,1,96,101.14,2024-02-20 13:08,Retrasado
LAB-2024-00378,2024-02-16 09:00,Viernes,0,2,1,Agua,Superficial,Metales_Pesados_ICP,3,Urgente,Agricola,Bogota,11,1,Semi-Senior,0,72,56.57,2024-02-18 17:34,A tiempo
LAB-2024-00374,2024-02-16 11:00,Viernes,0,2,1,Agua,Potable,Microbiologico,3,Normal,Entidad_Publica,Bogota,5,1,Junior,1,96,75.87,2024-02-19 14:52,A tiempo
LAB-2024-02103,2024-02-16 13:00,Viernes,0,2,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,4,Normal,Agricola,Bogota,11,2,Semi-Senior,0,96,75.91,2024-02-19 16:54,A tiempo
LAB-2024-00982,2024-02-17 08:00,Sabado,1,2,1,Agua,Subterránea,DBO5_DQO,1,Urgente,Consultoria_Ambiental,Bogota,21,4,Semi-Senior,0,144,155.2,2024-02-23 19:12,Retrasado
LAB-2024-00685,2024-02-17 11:00,Sabado,1,2,1,Agua,Superficial,Plaguicidas_Cromatografia,2,Normal,Agricola,Medellin,18,1,Semi-Senior,0,96,112.89,2024-02-22 03:53,Retrasado
LAB-2024-02070,2024-02-17 12:00,Sabado,1,2,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,12,Normal,Agricola,Medellin,14,2,Semi-Senior,0,96,105.64,2024-02-21 21:38,Retrasado
LAB-2024-00888,2024-02-17 14:00,Sabado,1,2,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Agricola,Medellin,17,3,Semi-Senior,0,96,126.57,2024-02-22 20:34,Retrasado
LAB-2024-00088,2024-02-17 15:00,Sabado,1,2,1,Agua,Residual/Vertimiento,DBO5_DQO,2,Normal,Minero_Energetico,Bogota,8,1,Senior,0,144,143.04,2024-02-23 14:02,A tiempo
LAB-2024-00258,2024-02-17 15:00,Sabado,1,2,1,Agua,Superficial,Microbiologico,2,Urgente,Entidad_Publica,Bogota,15,1,Semi-Senior,0,72,40.41,2024-02-19 07:24,A tiempo
LAB-2024-00491,2024-02-17 16:00,Sabado,1,2,1,Agua,Superficial,DBO5_DQO,2,Normal,Entidad_Publica,Bogota,14,1,Junior,1,144,232.32,2024-02-27 08:18,Retrasado
LAB-2024-00239,2024-02-18 08:00,Domingo,1,2,1,Agua,Potable,DBO5_DQO,1,Normal,Entidad_Publica,Bogota,19,2,Senior,0,144,158.95,2024-02-24 22:57,Retrasado
LAB-2024-00872,2024-02-19 10:00,Lunes,0,2,1,Agua,Subterránea,Plaguicidas_Cromatografia,7,Normal,Industrial,Medellin,8,1,Junior,0,96,119.41,2024-02-24 09:24,Retrasado
LAB-2024-01964,2024-02-19 12:00,Lunes,0,2,1,Agua,Residual/Vertimiento,Microbiologico,4,Normal,Entidad_Publica,Medellin,14,1,Junior,0,96,55.83,2024-02-21 19:49,A tiempo
LAB-2024-02193,2024-02-19 13:00,Lunes,0,2,1,Agua,Residual/Vertimiento,Microbiologico,4,Normal,Entidad_Publica,Bogota,2,4,Senior,0,96,43.86,2024-02-21 08:51,A tiempo
LAB-2024-01251,2024-02-19 16:00,Lunes,0,2,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Normal,Consultoria_Ambiental,Barranquilla,16,1,Semi-Senior,0,96,96.2,2024-02-23 16:12,Retrasado
LAB-2024-00299,2024-02-20 08:00,Martes,0,2,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,5,Normal,Consultoria_Ambiental,Medellin,6,1,Semi-Senior,0,96,29.19,2024-02-21 13:11,A tiempo
LAB-2024-00102,2024-02-20 09:00,Martes,0,2,1,Agua,Potable,Metales_Pesados_ICP,4,Urgente,Industrial,Cali,14,4,Junior,0,72,77.03,2024-02-23 14:01,Retrasado
LAB-2024-00825,2024-02-20 10:00,Martes,0,2,1,Agua,Superficial,Metales_Pesados_ICP,12,Normal,Agricola,Medellin,10,1,Junior,0,96,78.12,2024-02-23 16:07,A tiempo
LAB-2024-01782,2024-02-20 11:00,Martes,0,2,1,Agua,Subterránea,Fisicoquimico_Basico,8,Normal,Agricola,Cali,13,2,Senior,1,96,71.31,2024-02-23 10:18,A tiempo
LAB-2024-02012,2024-02-20 14:00,Martes,0,2,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,8,Normal,Industrial,Medellin,14,1,Junior,1,96,106.15,2024-02-25 00:09,Retrasado
LAB-2024-00232,2024-02-20 15:00,Martes,0,2,1,Agua,Potable,DBO5_DQO,1,Normal,Consultoria_Ambiental,Barranquilla,19,4,Senior,0,144,157.91,2024-02-27 04:54,Retrasado
LAB-2024-01858,2024-02-21 14:00,Miercoles,0,2,1,Agua,Superficial,Fisicoquimico_Basico,6,Normal,Minero_Energetico,Bogota,10,2,Semi-Senior,0,96,24.78,2024-02-22 14:46,A tiempo
LAB-2024-01225,2024-02-22 09:00,Jueves,0,2,1,Agua,Potable,Metales_Pesados_ICP,7,Normal,Entidad_Publica,Bogota,19,5,Senior,0,96,91.49,2024-02-26 04:29,A tiempo
LAB-2024-01978,2024-02-22 10:00,Jueves,0,2,1,Agua,Superficial,Metales_Pesados_ICP,7,Urgente,Consultoria_Ambiental,Barranquilla,12,2,Senior,0,72,56.62,2024-02-24 18:37,A tiempo
LAB-2024-00649,2024-02-22 11:00,Jueves,0,2,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,6,Normal,Industrial,Bogota,12,1,Semi-Senior,0,96,76.63,2024-02-25 15:37,A tiempo
LAB-2024-00727,2024-02-23 11:00,Viernes,0,2,1,Suelo,Sedimento,Metales_Pesados_ICP,5,Express,Minero_Energetico,Medellin,20,2,Semi-Senior,0,48,56.59,2024-02-25 19:35,Retrasado
LAB-2024-00818,2024-02-23 12:00,Viernes,0,2,1,Suelo,Relleno Sanitario,Microbiologico,3,Urgente,Minero_Energetico,Bogota,24,1,Junior,0,72,48.49,2024-02-25 12:29,A tiempo
LAB-2024-01619,2024-02-23 13:00,Viernes,0,2,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,8,Urgente,Agricola,Medellin,11,2,Senior,0,72,48.4,2024-02-25 13:24,A tiempo
LAB-2024-00046,2024-02-24 08:00,Sabado,1,2,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Urgente,Minero_Energetico,Cali,19,1,Semi-Senior,0,72,98.61,2024-02-28 10:36,Retrasado
LAB-2024-00531,2024-02-24 10:00,Sabado,1,2,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,6,Normal,Agricola,Bogota,5,1,Semi-Senior,1,96,97.26,2024-02-28 11:15,Retrasado
LAB-2024-01203,2024-02-25 16:00,Domingo,1,2,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,5,Normal,Agricola,Bogota,6,1,Junior,0,96,88.42,2024-02-29 08:25,A tiempo
LAB-2024-00749,2024-02-26 10:00,Lunes,0,2,1,Agua,Superficial,Fisicoquimico_Basico,3,Normal,Minero_Energetico,Bogota,23,1,Semi-Senior,0,96,30.09,2024-02-27 16:05,A tiempo
LAB-2024-00596,2024-02-26 15:00,Lunes,0,2,1,Agua,Superficial,DBO5_DQO,2,Urgente,Agricola,Medellin,8,1,Semi-Senior,0,144,119.91,2024-03-02 14:54,A tiempo
LAB-2024-00288,2024-02-27 09:00,Martes,0,2,1,Agua,Potable,Fisicoquimico_Basico,7,Normal,Consultoria_Ambiental,Medellin,14,4,Senior,1,96,67.23,2024-03-01 04:13,A tiempo
LAB-2024-01357,2024-02-27 16:00,Martes,0,2,1,Suelo,Relleno Sanitario,Microbiologico,3,Express,Entidad_Publica,Medellin,10,1,Senior,0,48,24.38,2024-02-28 16:22,A tiempo
LAB-2024-01451,2024-02-28 16:00,Miercoles,0,2,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,3,Normal,Minero_Energetico,Bogota,17,2,Semi-Senior,0,96,69.5,2024-03-02 13:30,A tiempo
LAB-2024-00477,2024-02-28 16:00,Miercoles,0,2,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Normal,Consultoria_Ambiental,Medellin,12,1,Semi-Senior,0,96,87.29,2024-03-03 07:17,A tiempo
LAB-2024-01644,2024-02-29 09:00,Jueves,0,2,1,Suelo,Agrícola,Metales_Pesados_ICP,8,Express,Industrial,Cali,10,5,Senior,0,48,47.33,2024-03-02 08:19,A tiempo
LAB-2024-00070,2024-02-29 09:00,Jueves,0,2,1,Agua,Subterránea,Plaguicidas_Cromatografia,8,Normal,Entidad_Publica,Bogota,10,4,Semi-Senior,0,96,109.41,2024-03-04 22:24,Retrasado
LAB-2024-01842,2024-03-01 10:00,Viernes,0,3,1,Agua,Superficial,Metales_Pesados_ICP,3,Urgente,Agricola,Medellin,3,5,Semi-Senior,0,72,60.4,2024-03-03 22:23,A tiempo
LAB-2024-02157,2024-03-02 08:00,Sabado,1,3,1,Suelo,Sedimento,Metales_Pesados_ICP,10,Normal,Agricola,Bogota,19,1,Senior,0,96,96.97,2024-03-06 08:58,Retrasado
LAB-2024-01131,2024-03-02 12:00,Sabado,1,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,8,Normal,Entidad_Publica,Medellin,17,2,Junior,0,96,93.11,2024-03-06 09:06,A tiempo
LAB-2024-00017,2024-03-02 14:00,Sabado,1,3,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,2,Urgente,Industrial,Cali,12,1,Senior,0,72,75.07,2024-03-05 17:04,Retrasado
LAB-2024-02076,2024-03-02 14:00,Sabado,1,3,1,Agua,Subterránea,Fisicoquimico_Basico,5,Express,Consultoria_Ambiental,Medellin,15,4,Senior,0,48,18.45,2024-03-03 08:27,A tiempo
LAB-2024-01771,2024-03-03 11:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,10,Normal,Industrial,Bogota,16,2,Junior,0,96,119.29,2024-03-08 10:17,Retrasado
LAB-2024-01198,2024-03-03 14:00,Domingo,1,3,1,Agua,Potable,Fisicoquimico_Basico,3,Normal,Entidad_Publica,Cali,16,1,Semi-Senior,1,96,48.09,2024-03-05 14:05,A tiempo
LAB-2024-00029,2024-03-03 16:00,Domingo,1,3,1,Agua,Subterránea,Microbiologico,3,Normal,Agricola,Bogota,7,1,Semi-Senior,0,96,46.65,2024-03-05 14:38,A tiempo
LAB-2024-00593,2024-03-04 07:00,Lunes,0,3,1,Suelo,Agrícola,Metales_Pesados_ICP,7,Normal,Industrial,Cali,15,1,Junior,0,96,94.69,2024-03-08 05:41,A tiempo
LAB-2024-01442,2024-03-04 09:00,Lunes,0,3,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,8,Express,Agricola,Cali,18,1,Semi-Senior,0,48,72.74,2024-03-07 09:44,Retrasado
LAB-2024-00293,2024-03-04 15:00,Lunes,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,5,Normal,Minero_Energetico,Barranquilla,15,1,Junior,0,96,93.56,2024-03-08 12:33,A tiempo
LAB-2024-00889,2024-03-05 11:00,Martes,0,3,1,Agua,Superficial,Fisicoquimico_Basico,3,Normal,Industrial,Medellin,11,4,Semi-Senior,1,96,60.4,2024-03-07 23:24,A tiempo
LAB-2024-01659,2024-03-05 12:00,Martes,0,3,1,Suelo,Agrícola,Microbiologico,3,Normal,Minero_Energetico,Cali,10,8,Senior,1,96,64.1,2024-03-08 04:05,A tiempo
LAB-2024-00466,2024-03-05 14:00,Martes,0,3,1,Agua,Subterránea,Metales_Pesados_ICP,6,Normal,Minero_Energetico,Bogota,20,1,Semi-Senior,0,96,78.54,2024-03-08 20:32,A tiempo
LAB-2024-00945,2024-03-06 10:00,Miercoles,0,3,1,Agua,Potable,Fisicoquimico_Basico,3,Urgente,Entidad_Publica,Medellin,9,1,Semi-Senior,0,72,18.97,2024-03-07 04:58,A tiempo
LAB-2024-01041,2024-03-06 10:00,Miercoles,0,3,1,Agua,Potable,Microbiologico,3,Normal,Industrial,Cali,15,1,Semi-Senior,0,96,40.84,2024-03-08 02:50,A tiempo
LAB-2024-00680,2024-03-06 11:00,Miercoles,0,3,1,Agua,Superficial,DBO5_DQO,1,Normal,Agricola,Bogota,5,1,Junior,0,144,147.58,2024-03-12 14:34,Retrasado
LAB-2024-02200,2024-03-06 14:00,Miercoles,0,3,1,Agua,Subterránea,Microbiologico,4,Normal,Entidad_Publica,Cali,14,1,Semi-Senior,0,96,45.2,2024-03-08 11:11,A tiempo
LAB-2024-00278,2024-03-07 08:00,Jueves,0,3,1,Agua,Potable,DBO5_DQO,1,Normal,Industrial,Medellin,15,1,Senior,1,144,161.6,2024-03-14 01:35,Retrasado
LAB-2024-00452,2024-03-07 10:00,Jueves,0,3,1,Agua,Residual/Vertimiento,DBO5_DQO,2,Urgente,Minero_Energetico,Medellin,16,3,Senior,0,144,124.97,2024-03-12 14:57,A tiempo
LAB-2024-01417,2024-03-07 10:00,Jueves,0,3,1,Agua,Potable,Fisicoquimico_Basico,4,Normal,Industrial,Medellin,20,1,Semi-Senior,0,96,34.75,2024-03-08 20:44,A tiempo
LAB-2024-02023,2024-03-07 12:00,Jueves,0,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,4,Normal,Entidad_Publica,Medellin,5,1,Junior,0,96,28.49,2024-03-08 16:29,A tiempo
LAB-2024-00077,2024-03-07 13:00,Jueves,0,3,1,Suelo,Agrícola,Metales_Pesados_ICP,9,Normal,Minero_Energetico,Bogota,13,1,Semi-Senior,0,96,86.52,2024-03-11 03:30,A tiempo
LAB-2024-01767,2024-03-08 07:00,Viernes,0,3,1,Suelo,Sedimento,Metales_Pesados_ICP,5,Urgente,Entidad_Publica,Cali,11,4,Semi-Senior,0,72,76.52,2024-03-11 11:31,Retrasado
LAB-2024-02170,2024-03-08 08:00,Viernes,0,3,1,Agua,Subterránea,Plaguicidas_Cromatografia,2,Normal,Agricola,Bogota,11,1,Semi-Senior,0,96,104.06,2024-03-12 16:03,Retrasado
LAB-2024-01898,2024-03-08 12:00,Viernes,0,3,1,Suelo,Relleno Sanitario,Microbiologico,4,Express,Minero_Energetico,Cali,13,1,Junior,0,48,38.36,2024-03-10 02:21,A tiempo
LAB-2024-01358,2024-03-08 12:00,Viernes,0,3,1,Agua,Subterránea,Microbiologico,1,Normal,Consultoria_Ambiental,Bogota,10,1,Semi-Senior,0,96,39.96,2024-03-10 03:57,A tiempo
LAB-2024-00679,2024-03-08 15:00,Viernes,0,3,1,Agua,Superficial,Fisicoquimico_Basico,5,Urgente,Agricola,Bogota,15,1,Senior,1,72,39.05,2024-03-10 06:02,A tiempo
LAB-2024-01043,2024-03-08 16:00,Viernes,0,3,1,Agua,Potable,DBO5_DQO,2,Normal,Entidad_Publica,Bogota,9,1,Semi-Senior,1,144,151.85,2024-03-14 23:50,Retrasado
LAB-2024-00337,2024-03-09 16:00,Sabado,1,3,1,Agua,Superficial,Fisicoquimico_Basico,5,Express,Entidad_Publica,Bogota,11,2,Junior,0,48,25.18,2024-03-10 17:11,A tiempo
LAB-2024-02194,2024-03-10 08:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,6,Normal,Entidad_Publica,Cali,14,1,Semi-Senior,0,96,142.23,2024-03-16 06:13,Retrasado
LAB-2024-01476,2024-03-10 11:00,Domingo,1,3,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,2,Normal,Industrial,Bogota,12,1,Semi-Senior,0,96,95.7,2024-03-14 10:41,A tiempo
LAB-2024-00627,2024-03-10 11:00,Domingo,1,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,4,Urgente,Entidad_Publica,Bogota,18,1,Semi-Senior,0,72,70.89,2024-03-13 09:53,A tiempo
LAB-2024-00790,2024-03-10 11:00,Domingo,1,3,1,Agua,Superficial,DBO5_DQO,1,Urgente,Consultoria_Ambiental,Bogota,10,1,Junior,0,144,142.47,2024-03-16 09:27,A tiempo
LAB-2024-00932,2024-03-10 14:00,Domingo,1,3,1,Agua,Subterránea,Microbiologico,4,Normal,Entidad_Publica,Medellin,14,5,Semi-Senior,1,96,103.11,2024-03-14 21:06,Retrasado
LAB-2024-00453,2024-03-10 15:00,Domingo,1,3,1,Agua,Potable,Metales_Pesados_ICP,9,Urgente,Entidad_Publica,Cali,12,3,Junior,1,72,118.53,2024-03-15 13:31,Retrasado
LAB-2024-00738,2024-03-10 15:00,Domingo,1,3,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,4,Normal,Industrial,Bogota,18,5,Semi-Senior,1,96,112.3,2024-03-15 07:18,Retrasado
LAB-2024-00413,2024-03-11 11:00,Lunes,0,3,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,9,Normal,Entidad_Publica,Bogota,15,8,Junior,0,96,107.01,2024-03-15 22:00,Retrasado
LAB-2024-00129,2024-03-12 09:00,Martes,0,3,1,Agua,Potable,Plaguicidas_Cromatografia,3,Normal,Industrial,Cali,9,1,Senior,0,96,86.69,2024-03-15 23:41,A tiempo
LAB-2024-00344,2024-03-13 08:00,Miercoles,0,3,1,Suelo,Sedimento,Microbiologico,4,Normal,Agricola,Cali,13,3,Junior,0,96,56.63,2024-03-15 16:37,A tiempo
LAB-2024-00659,2024-03-14 12:00,Jueves,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,10,Urgente,Consultoria_Ambiental,Barranquilla,12,1,Senior,0,72,62.46,2024-03-17 02:27,A tiempo
LAB-2024-01426,2024-03-14 13:00,Jueves,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,10,Normal,Minero_Energetico,Medellin,15,1,Senior,0,96,86.01,2024-03-18 03:00,A tiempo
LAB-2024-01914,2024-03-14 16:00,Jueves,0,3,1,Agua,Potable,Microbiologico,2,Urgente,Consultoria_Ambiental,Medellin,11,1,Junior,0,72,43.45,2024-03-16 11:27,A tiempo
LAB-2024-01946,2024-03-15 12:00,Viernes,0,3,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,3,Urgente,Agricola,Bogota,9,3,Senior,0,72,46.04,2024-03-17 10:02,A tiempo
LAB-2024-00572,2024-03-15 16:00,Viernes,0,3,1,Agua,Superficial,DBO5_DQO,2,Normal,Consultoria_Ambiental,Barranquilla,11,2,Senior,1,144,163.43,2024-03-22 11:25,Retrasado
LAB-2024-00822,2024-03-16 13:00,Sabado,1,3,1,Agua,Subterránea,DBO5_DQO,2,Normal,Entidad_Publica,Barranquilla,14,1,Semi-Senior,0,144,179.06,2024-03-24 00:03,Retrasado
LAB-2024-02181,2024-03-16 13:00,Sabado,1,3,1,Agua,Potable,Microbiologico,4,Urgente,Consultoria_Ambiental,Medellin,8,4,Junior,0,72,46.15,2024-03-18 11:08,A tiempo
LAB-2024-00099,2024-03-16 16:00,Sabado,1,3,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Express,Industrial,Bogota,9,1,Junior,1,48,109.95,2024-03-21 05:57,Retrasado
LAB-2024-01226,2024-03-17 07:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,4,Normal,Consultoria_Ambiental,Bogota,18,1,Semi-Senior,0,96,32.7,2024-03-18 15:41,A tiempo
LAB-2024-00700,2024-03-17 09:00,Domingo,1,3,1,Suelo,Sedimento,Metales_Pesados_ICP,12,Normal,Entidad_Publica,Medellin,17,1,Senior,0,96,100.86,2024-03-21 13:51,Retrasado
LAB-2024-01527,2024-03-17 13:00,Domingo,1,3,1,Agua,Residual/Vertimiento,Microbiologico,3,Normal,Consultoria_Ambiental,Bogota,11,1,Semi-Senior,0,96,46.76,2024-03-19 11:45,A tiempo
LAB-2024-01560,2024-03-18 09:00,Lunes,0,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,4,Urgente,Industrial,Bogota,15,5,Senior,0,72,50.85,2024-03-20 11:51,A tiempo
LAB-2024-00755,2024-03-18 10:00,Lunes,0,3,1,Agua,Subterránea,Fisicoquimico_Basico,4,Normal,Consultoria_Ambiental,Medellin,5,2,Semi-Senior,1,96,50.96,2024-03-20 12:57,A tiempo
LAB-2024-01478,2024-03-18 11:00,Lunes,0,3,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Agricola,Bogota,7,1,Semi-Senior,0,96,78.45,2024-03-21 17:26,A tiempo
LAB-2024-01330,2024-03-19 09:00,Martes,0,3,1,Agua,Superficial,DBO5_DQO,1,Urgente,Industrial,Bogota,6,1,Senior,0,144,124.56,2024-03-24 13:33,A tiempo
LAB-2024-00624,2024-03-19 10:00,Martes,0,3,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,11,Normal,Entidad_Publica,Bogota,16,1,Junior,0,96,116.65,2024-03-24 06:39,Retrasado
LAB-2024-00915,2024-03-19 15:00,Martes,0,3,1,Agua,Potable,Plaguicidas_Cromatografia,9,Normal,Agricola,Bogota,16,2,Semi-Senior,0,96,125.34,2024-03-24 20:20,Retrasado
LAB-2024-00208,2024-03-20 07:00,Miercoles,0,3,1,Agua,Subterránea,Fisicoquimico_Basico,8,Urgente,Agricola,Cali,11,3,Senior,0,72,29.9,2024-03-21 12:53,A tiempo
LAB-2024-00494,2024-03-20 08:00,Miercoles,0,3,1,Agua,Superficial,Plaguicidas_Cromatografia,7,Normal,Agricola,Bogota,7,1,Semi-Senior,0,96,93.63,2024-03-24 05:37,A tiempo
LAB-2024-00923,2024-03-20 16:00,Miercoles,0,3,1,Agua,Superficial,DBO5_DQO,1,Normal,Agricola,Cali,6,2,Semi-Senior,0,144,145.91,2024-03-26 17:54,Retrasado
LAB-2024-01303,2024-03-21 07:00,Jueves,0,3,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,5,Normal,Agricola,Cali,13,1,Semi-Senior,0,96,67.99,2024-03-24 02:59,A tiempo
LAB-2024-00656,2024-03-21 08:00,Jueves,0,3,1,Suelo,Sedimento,Hidrocarburos_HTP,2,Express,Minero_Energetico,Bogota,10,1,Semi-Senior,0,48,54.18,2024-03-23 14:11,Retrasado
LAB-2024-00791,2024-03-21 08:00,Jueves,0,3,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,4,Express,Consultoria_Ambiental,Medellin,12,2,Junior,0,48,78.36,2024-03-24 14:21,Retrasado
LAB-2024-01735,2024-03-21 10:00,Jueves,0,3,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,7,Normal,Industrial,Bogota,16,1,Junior,0,96,44.46,2024-03-23 06:27,A tiempo
LAB-2024-02055,2024-03-21 11:00,Jueves,0,3,1,Agua,Subterránea,DBO5_DQO,2,Express,Agricola,Cali,8,4,Senior,0,144,126.71,2024-03-26 17:42,A tiempo
LAB-2024-01862,2024-03-22 08:00,Viernes,0,3,1,Suelo,Agrícola,Microbiologico,2,Normal,Entidad_Publica,Medellin,7,1,Semi-Senior,1,96,75.82,2024-03-25 11:49,A tiempo
LAB-2024-01585,2024-03-22 11:00,Viernes,0,3,1,Agua,Subterránea,DBO5_DQO,2,Express,Industrial,Medellin,8,1,Semi-Senior,0,144,122.58,2024-03-27 13:35,A tiempo
LAB-2024-02149,2024-03-22 12:00,Viernes,0,3,1,Suelo,Agrícola,Hidrocarburos_HTP,2,Normal,Industrial,Medellin,10,1,Senior,0,96,71.19,2024-03-25 11:11,A tiempo
LAB-2024-00180,2024-03-23 07:00,Sabado,1,3,1,Suelo,Relleno Sanitario,Microbiologico,1,Normal,Agricola,Bogota,12,8,Junior,0,96,72.16,2024-03-26 07:09,A tiempo
LAB-2024-01188,2024-03-23 13:00,Sabado,1,3,1,Agua,Subterránea,DBO5_DQO,1,Urgente,Industrial,Barranquilla,13,2,Semi-Senior,0,144,147.16,2024-03-29 16:09,Retrasado
